Date,Open,High,Low,Close,Volume,Adj Close
2009-04-03,7980.63,8090.71,7850.33,8017.59,5855640000,8017.59
2009-04-02,7763.99,8129.33,7763.99,7978.08,7542809600,7978.08
2009-04-01,7606.13,7804.77,7450.74,7761.60,6034140000,7761.60
2009-03-31,7523.77,7744.24,7502.98,7608.92,6089100000,7608.92
2009-03-30,7773.31,7773.31,7406.85,7522.02,5912660000,7522.02
2009-03-27,7922.57,7922.57,7695.97,7776.18,5600210000,7776.18
2009-03-26,7752.36,7969.00,7709.19,7924.56,6992960000,7924.56
2009-03-25,7659.81,7897.48,7539.54,7749.81,7687180000,7749.81
2009-03-24,7773.47,7837.11,7585.98,7660.21,6767980000,7660.21
2009-03-23,7279.25,7789.24,7279.25,7775.86,7715769600,7775.86
2009-03-20,7402.31,7524.81,7215.77,7278.38,7643720000,7278.38
2009-03-19,7489.68,7624.45,7325.13,7400.80,9033870400,7400.80
2009-03-18,7395.70,7592.03,7218.24,7486.58,9098449600,7486.58
2009-03-17,7218.00,7407.41,7129.60,7395.70,6156800000,7395.70
2009-03-16,7225.33,7428.75,7171.41,7216.97,7883540000,7216.97
2009-03-13,7219.20,7241.98,7106.34,7223.98,6787089600,7223.98
2009-03-12,6932.39,7198.25,6840.79,7170.06,7326630400,7170.06
2009-03-11,6923.13,7078.22,6804.55,6930.40,7287809600,6930.40
2009-03-10,6547.01,6951.50,6547.01,6926.49,8618329600,6926.49
2009-03-09,6625.74,6758.44,6440.08,6547.05,7277320000,6547.05
2009-03-06,6595.16,6776.44,6443.27,6626.94,7331830400,6626.94
2009-03-05,6874.01,6874.01,6531.28,6594.44,7507249600,6594.44
2009-03-04,6726.50,7012.19,6715.11,6875.84,7673620000,6875.84
2009-03-03,6764.81,6922.59,6661.74,6726.02,7583230400,6726.02
2009-03-02,7056.48,7056.48,6736.69,6763.29,7868289600,6763.29
2009-02-27,7180.97,7244.61,6952.06,7062.93,8926480000,7062.93
2009-02-26,7269.06,7451.13,7135.25,7182.08,7599969600,7182.08
2009-02-25,7349.58,7442.13,7123.94,7270.89,7483640000,7270.89
2009-02-24,7115.34,7396.34,7077.35,7350.94,7234489600,7350.94
2009-02-23,7365.99,7477.10,7092.64,7114.78,6509300000,7114.78
2009-02-20,7461.49,7500.44,7226.29,7365.67,8210590400,7365.67
2009-02-19,7555.23,7679.01,7420.63,7465.95,5746940000,7465.95
2009-02-18,7546.35,7661.56,7451.37,7555.63,5740710000,7555.63
2009-02-17,7845.63,7845.63,7502.59,7552.60,5907820000,7552.60
2009-02-13,7933.00,8005.96,7811.38,7850.41,5296650000,7850.41
2009-02-12,7931.97,7956.02,7662.04,7932.76,6476460000,7932.76
2009-02-11,7887.05,8042.36,7820.14,7939.53,5926460000,7939.53
2009-02-10,8269.36,8293.17,7835.83,7888.88,6770169600,7888.88
2009-02-09,8281.38,8376.56,8137.70,8270.87,5574370000,8270.87
2009-02-06,8056.38,8360.07,8044.03,8280.59,6484100000,8280.59
2009-02-05,7954.83,8138.65,7811.70,8063.07,6624030000,8063.07
2009-02-04,8070.32,8197.04,7899.79,7956.66,6420450000,7956.66
2009-02-03,7936.99,8157.13,7855.19,8078.36,5886310000,8078.36
2009-02-02,8000.62,8053.43,7796.17,7936.83,5673270000,7936.83
2009-01-30,8149.01,8243.95,7924.88,8000.86,5350580000,8000.86
2009-01-29,8373.06,8373.06,8092.14,8149.01,5067060000,8149.01
2009-01-28,8175.93,8446.33,8175.93,8375.45,6199180000,8375.45
2009-01-27,8117.39,8264.10,8042.60,8174.73,5353260000,8174.73
2009-01-26,8078.04,8278.12,7971.15,8116.03,6039940000,8116.03
2009-01-23,8108.79,8187.88,7856.86,8077.56,5832160000,8077.56
2009-01-22,8224.43,8239.33,7925.75,8122.80,5843830000,8122.80
2009-01-21,7949.17,8286.40,7890.63,8228.10,6467830000,8228.10
2009-01-20,8279.63,8309.02,7920.66,7949.09,6375230000,7949.09
2009-01-16,8215.67,8424.59,8086.01,8281.22,6786040000,8281.22
2009-01-15,8196.24,8326.06,7949.65,8212.49,7807350400,8212.49
2009-01-14,8446.01,8446.01,8097.95,8200.14,5407880000,8200.14
2009-01-13,8474.61,8584.68,8325.59,8448.56,5567460000,8448.56
2009-01-12,8599.26,8653.97,8391.85,8473.97,4725050000,8473.97
2009-01-09,8738.80,8800.45,8541.75,8599.18,4716500000,8599.18
2009-01-08,8769.94,8807.14,8593.52,8742.46,4991550000,8742.46
2009-01-07,8996.94,8996.94,8690.45,8769.70,4704940000,8769.70
2009-01-06,8954.57,9175.19,8868.07,9015.10,5392620000,9015.10
2009-01-05,9027.13,9093.47,8841.70,8952.89,5413910000,8952.89
2009-01-02,8772.25,9080.57,8725.10,9034.69,4048270000,9034.69
2008-12-31,8666.48,8862.65,8634.06,8776.39,4172940000,8776.39
2008-12-30,8487.51,8700.89,8463.70,8668.39,3627800000,8668.39
2008-12-29,8515.87,8575.60,8349.24,8483.93,3323430000,8483.93
2008-12-26,8468.71,8581.58,8434.94,8515.55,1880050000,8515.55
2008-12-24,8428.17,8498.26,8417.02,8468.48,1546550000,8468.48
2008-12-23,8518.65,8647.60,8376.80,8419.49,4051970000,8419.49
2008-12-22,8573.37,8672.06,8351.79,8519.69,4869850000,8519.69
2008-12-19,8606.50,8823.78,8499.06,8579.11,6705310000,8579.11
2008-12-18,8823.94,8946.36,8516.02,8604.99,5675000000,8604.99
2008-12-17,8921.91,9001.96,8701.13,8824.34,5907380000,8824.34
2008-12-16,8565.65,8985.63,8534.03,8924.14,6009780000,8924.14
2008-12-15,8628.81,8738.40,8431.04,8564.53,4982390000,8564.53
2008-12-12,8563.10,8705.43,8272.22,8629.68,5959590000,8629.68
2008-12-11,8750.13,8861.86,8480.18,8565.09,5513840000,8565.09
2008-12-10,8693.00,8942.46,8589.86,8761.42,5942130000,8761.42
2008-12-09,8934.10,8978.14,8591.69,8691.33,5693110000,8691.33
2008-12-08,8637.65,9151.61,8637.65,8934.18,6553600000,8934.18
2008-12-05,8376.08,8722.47,8084.25,8635.42,6165370000,8635.42
2008-12-04,8587.07,8705.98,8222.84,8376.24,5860390000,8376.24
2008-12-03,8409.14,8654.77,8170.19,8591.69,6221880000,8591.69
2008-12-02,8153.75,8490.62,8072.47,8419.09,6170100000,8419.09
2008-12-01,8826.89,8826.89,8123.04,8149.09,6052010000,8149.09
2008-11-28,8690.24,8840.33,8687.05,8829.04,2740860000,8829.04
2008-11-26,8464.49,8760.46,8250.80,8726.61,5793260000,8726.61
2008-11-25,8445.14,8682.09,8244.43,8479.47,6952700000,8479.47
2008-11-24,8048.09,8624.27,8023.32,8443.39,7879440000,8443.39
2008-11-21,7552.37,8121.45,7392.27,8046.42,9495900000,8046.42
2008-11-20,7995.53,8224.35,7464.51,7552.29,9093740000,7552.29
2008-11-19,8420.69,8534.34,7967.33,7997.28,6548600000,7997.28
2008-11-18,8273.34,8540.08,8075.81,8424.75,6679470000,8424.75
2008-11-17,8494.84,8596.31,8197.12,8273.58,4927490000,8273.58
2008-11-14,8822.19,8980.93,8421.08,8497.31,5881030000,8497.31
2008-11-13,8281.14,8898.41,7947.74,8835.25,7849120000,8835.25
2008-11-12,8684.52,8684.52,8235.66,8282.66,5764180000,8282.66
2008-11-11,8864.32,8892.20,8499.62,8693.96,4998340000,8693.96
2008-11-10,8946.60,9212.94,8735.61,8870.54,4572000000,8870.54
2008-11-07,8696.03,9032.54,8661.22,8943.81,4931640000,8943.81
2008-11-06,9134.01,9216.37,8607.14,8695.79,6102230000,8695.79
2008-11-05,9616.60,9628.15,9086.06,9139.27,5426640000,9139.27
2008-11-04,9323.89,9711.46,9323.89,9625.28,5531290000,9625.28
2008-11-03,9326.04,9488.92,9175.03,9319.83,4492280000,9319.83
2008-10-31,9179.09,9498.48,9014.78,9325.01,6394350000,9325.01
2008-10-30,9004.66,9380.36,8916.81,9180.69,6175830000,9180.69
2008-10-29,9062.33,9405.05,8800.61,8990.96,7077800000,8990.96
2008-10-28,8178.72,9112.51,8153.79,9065.12,7096950400,9065.12
2008-10-27,8375.92,8639.64,8085.37,8175.77,5558050000,8175.77
2008-10-24,8683.21,8683.21,8088.63,8378.95,6550050000,8378.95
2008-10-23,8519.77,8864.48,8200.06,8691.25,7189900000,8691.25
2008-10-22,9027.84,9027.84,8324.07,8519.21,6147980000,8519.21
2008-10-21,9179.11,9293.07,9017.30,9045.21,5121830000,9045.21
2008-10-20,8852.30,9305.89,8799.49,9265.43,5175640000,9265.43
2008-10-17,8975.35,9304.38,8640.83,8852.22,6581780000,8852.22
2008-10-16,8577.04,9073.64,8176.17,8979.26,7984500000,8979.26
2008-10-15,9301.91,9301.91,8516.50,8577.91,6542330000,8577.91
2008-10-14,9388.97,9924.28,9050.06,9310.99,8161990400,9310.99
2008-10-13,8462.42,9501.91,8462.42,9387.61,7263369600,9387.61
2008-10-10,8568.67,8989.13,7773.71,8451.19,11456230400,8451.19
2008-10-09,9261.69,9522.77,8523.27,8579.19,8285670400,8579.19
2008-10-08,9437.23,9778.04,9042.97,9258.10,8716329600,9258.10
2008-10-07,9955.42,10205.04,9391.67,9447.11,7069209600,9447.11
2008-10-06,10322.52,10322.52,9503.10,9955.50,7956020000,9955.50
2008-10-03,10483.96,10844.69,10261.75,10325.38,6716120000,10325.38
2008-10-02,10825.54,10843.10,10368.08,10482.85,6285640000,10482.85
2008-10-01,10847.40,11022.06,10495.99,10831.07,5782130000,10831.07
2008-09-30,10371.58,10922.03,10371.58,10850.66,6065000000,10850.66
2008-09-29,11139.62,11139.62,10266.76,10365.45,7305060000,10365.45
2008-09-26,11019.04,11218.48,10781.37,11143.13,5383610000,11143.13
2008-09-25,10827.17,11206.05,10799.77,11022.06,5877640000,11022.06
2008-09-24,10850.02,11041.02,10696.38,10825.17,4820360000,10825.17
2008-09-23,11015.69,11214.65,10763.77,10854.17,5185730000,10854.17
2008-09-22,11394.42,11450.81,10956.43,11015.69,5368130000,11015.69
2008-09-19,11027.51,11415.48,11027.51,11388.44,9387169600,11388.44
2008-09-18,10609.01,11149.07,10403.75,11019.69,10082689600,11019.69
2008-09-17,11056.58,11068.87,10521.81,10609.66,9431870400,10609.66
2008-09-16,10905.62,11193.12,10604.70,11059.02,9459830400,11059.02
2008-09-15,11416.37,11416.37,10849.85,10917.51,8279510400,10917.51
2008-09-12,11429.32,11532.72,11191.08,11421.99,6273260000,11421.99
2008-09-11,11264.44,11461.15,11018.72,11433.71,6869249600,11433.71
2008-09-10,11233.91,11453.50,11135.64,11268.92,6543440000,11268.92
2008-09-09,11514.73,11623.50,11209.81,11230.73,7380630400,11230.73
2008-09-08,11224.87,11656.64,11224.87,11510.74,7351340000,11510.74
2008-09-05,11185.63,11301.73,10998.77,11220.96,5017080000,11220.96
2008-09-04,11532.48,11532.48,11130.26,11188.23,5212500000,11188.23
2008-09-03,11506.01,11629.69,11328.84,11532.88,5056980000,11532.88
2008-09-02,11545.63,11831.29,11444.79,11516.92,4783560000,11516.92
2008-08-29,11713.23,11730.49,11508.78,11543.55,3288120000,11543.55
2008-08-28,11499.87,11756.46,11493.72,11715.18,3854280000,11715.18
2008-08-27,11412.46,11575.14,11349.69,11502.51,3499610000,11502.51
2008-08-26,11383.56,11483.62,11284.47,11412.87,3587570000,11412.87
2008-08-25,11626.19,11626.19,11336.82,11386.25,3420600000,11386.25
2008-08-22,11426.79,11684.00,11426.79,11628.06,3741070000,11628.06
2008-08-21,11415.23,11501.29,11263.63,11430.21,4032590000,11430.21
2008-08-20,11345.94,11511.06,11240.18,11417.43,4555030000,11417.43
2008-08-19,11478.09,11501.45,11260.53,11348.55,4159760000,11348.55
2008-08-18,11659.65,11744.49,11410.18,11479.39,3829290000,11479.39
2008-08-15,11611.21,11776.41,11540.05,11659.90,4041820000,11659.90
2008-08-14,11532.07,11744.33,11399.84,11615.93,4064000000,11615.93
2008-08-13,11632.81,11689.05,11377.37,11532.96,4787600000,11532.96
2008-08-12,11781.70,11830.39,11541.43,11642.47,4711290000,11642.47
2008-08-11,11729.67,11933.55,11580.19,11782.35,5067310000,11782.35
2008-08-08,11432.09,11808.49,11344.23,11734.32,4966810000,11734.32
2008-08-07,11655.42,11680.50,11355.63,11431.43,5319380000,11431.43
2008-08-06,11603.64,11745.71,11454.64,11656.07,4873420000,11656.07
2008-08-05,11286.02,11652.24,11286.02,11615.77,1219310000,11615.77
2008-08-04,11326.32,11449.67,11144.59,11284.15,4562280000,11284.15
2008-08-01,11379.89,11512.61,11205.41,11326.32,4684870000,11326.32
2008-07-31,11577.99,11631.16,11317.69,11378.02,5346050000,11378.02
2008-07-30,11397.56,11681.47,11328.68,11583.69,5631330000,11583.69
2008-07-29,11133.44,11444.05,11086.13,11397.56,5414240000,11397.56
2008-07-28,11369.47,11439.25,11094.76,11131.08,4282960000,11131.08
2008-07-25,11341.14,11540.78,11252.47,11370.69,4672560000,11370.69
2008-07-24,11630.34,11714.21,11288.79,11349.28,6127980000,11349.28
2008-07-23,11603.39,11820.21,11410.02,11632.38,6705830000,11632.38
2008-07-22,11457.90,11692.79,11273.32,11602.50,6180230000,11602.50
2008-07-21,11495.02,11663.40,11339.02,11467.34,4630640000,11467.34
2008-07-18,11436.56,11599.57,11290.50,11496.57,5653280000,11496.57
2008-07-17,11238.39,11538.50,11118.46,11446.66,7365209600,11446.66
2008-07-16,10961.89,11308.41,10831.61,11239.28,6738630400,11239.28
2008-07-15,11050.80,11201.67,10731.96,10962.54,7363640000,10962.54
2008-07-14,11103.64,11299.70,10972.63,11055.19,5434860000,11055.19
2008-07-11,11226.17,11292.04,10908.64,11100.54,6742200000,11100.54
2008-07-10,11148.01,11351.24,11006.01,11229.02,5840430000,11229.02
2008-07-09,11381.93,11505.12,11115.61,11147.44,5181000000,11147.44
2008-07-08,11225.03,11459.52,11101.19,11384.21,6034110000,11384.21
2008-07-07,11289.19,11477.52,11094.44,11231.96,5265420000,11231.96
2008-07-03,11297.33,11336.49,11158.02,11288.53,3247590000,11288.53
2008-07-02,11382.34,11510.41,11180.58,11215.51,5276090000,11215.51
2008-07-01,11344.64,11465.79,11106.65,11382.26,5846290000,11382.26
2008-06-30,11345.70,11504.55,11226.34,11350.01,5032330000,11350.01
2008-06-27,11452.85,11556.33,11248.48,11346.51,6208260000,11346.51
2008-06-26,11808.57,11808.57,11431.92,11453.42,5231280000,11453.42
2008-06-25,11805.31,12008.70,11683.75,11811.83,4825640000,11811.83
2008-06-24,11842.36,11962.37,11668.53,11807.43,4705050000,11807.43
2008-06-23,11843.83,11986.96,11731.06,11842.36,4186370000,11842.36
2008-06-20,12062.19,12078.23,11785.04,11842.69,5324900000,11842.69
2008-06-19,12022.54,12188.31,11881.03,12063.09,4811670000,12063.09
2008-06-18,12158.68,12212.33,11947.07,12029.06,4573570000,12029.06
2008-06-17,12269.65,12378.67,12114.14,12160.30,3801960000,12160.30
2008-06-16,12306.86,12381.44,12139.79,12269.08,3706940000,12269.08
2008-06-13,12144.59,12376.72,12096.23,12307.35,4080420000,12307.35
2008-06-12,12089.63,12337.72,12041.43,12141.58,4734240000,12141.58
2008-06-11,12286.34,12317.20,12029.46,12083.77,4779980000,12083.77
2008-06-10,12277.71,12425.98,12116.58,12289.76,4635070000,12289.76
2008-06-09,12210.13,12406.36,12102.50,12280.32,4404570000,12280.32
2008-06-06,12602.74,12602.74,12180.50,12209.81,4771660000,12209.81
2008-06-05,12388.81,12652.81,12358.07,12604.45,4350790000,12604.45
2008-06-04,12391.86,12540.37,12283.74,12390.48,4338640000,12390.48
2008-06-03,12503.20,12620.98,12317.61,12402.85,4396380000,12402.85
2008-06-02,12637.67,12645.40,12385.76,12503.82,3714320000,12503.82
2008-05-30,12647.36,12750.84,12555.60,12638.32,3845630000,12638.32
2008-05-29,12593.87,12760.21,12493.47,12646.22,3894440000,12646.22
2008-05-28,12542.90,12693.77,12437.38,12594.03,3927240000,12594.03
2008-05-27,12479.63,12626.84,12397.56,12548.35,3588860000,12548.35
2008-05-23,12620.90,12637.43,12420.20,12479.63,3516380000,12479.63
2008-05-22,12597.69,12743.68,12515.78,12625.62,3955960000,12625.62
2008-05-21,12824.94,12926.71,12550.39,12601.19,4517990000,12601.19
2008-05-20,13026.04,13026.04,12742.29,12828.68,3854320000,12828.68
2008-05-19,12985.41,13170.97,12899.19,13028.16,3683970000,13028.16
2008-05-16,12992.74,13069.52,12860.60,12986.80,3842590000,12986.80
2008-05-15,12891.29,13028.16,12798.39,12992.66,3836480000,12992.66
2008-05-14,12825.12,13037.44,12806.21,12898.38,3979370000,12898.38
2008-05-13,12872.08,12957.65,12716.16,12832.18,4018590000,12832.18
2008-05-12,12768.38,12903.33,12746.36,12876.05,3370630000,12876.05
2008-05-09,12860.68,12871.75,12648.09,12745.88,3518620000,12745.88
2008-05-08,12814.84,12965.95,12727.56,12866.78,3827550000,12866.78
2008-05-07,13010.82,13097.77,12756.14,12814.35,4075860000,12814.35
2008-05-06,12968.89,13071.07,12817.53,13020.83,3924100000,13020.83
2008-05-05,13056.57,13105.75,12896.50,12969.54,3410090000,12969.54
2008-05-02,13012.53,13191.49,12931.35,13058.20,3953030000,13058.20
2008-05-01,12818.34,13079.94,12721.94,13010.00,4448780000,13010.00
2008-04-30,12831.45,13052.91,12746.45,12820.13,4508890000,12820.13
2008-04-29,12870.37,12970.27,12737.82,12831.94,3815320000,12831.94
2008-04-28,12890.76,13015.62,12791.55,12871.75,3607000000,12871.75
2008-04-25,12848.38,12987.29,12703.70,12891.86,3891150000,12891.86
2008-04-24,12764.68,12979.88,12651.51,12848.95,4461660000,12848.95
2008-04-23,12721.45,12883.80,12627.00,12763.22,4103610000,12763.22
2008-04-22,12825.02,12870.86,12604.53,12720.23,3821900000,12720.23
2008-04-21,12850.91,12902.69,12666.08,12825.02,3420570000,12825.02
2008-04-18,12626.76,12965.47,12626.76,12849.36,4222380000,12849.36
2008-04-17,12617.40,12725.93,12472.71,12620.49,3713880000,12620.49
2008-04-16,12371.51,12670.56,12371.51,12619.27,4260370000,12619.27
2008-04-15,12303.60,12459.36,12223.97,12362.47,3581230000,12362.47
2008-04-14,12324.77,12430.86,12208.42,12302.06,3565020000,12302.06
2008-04-11,12579.78,12579.78,12280.89,12325.42,3723790000,12325.42
2008-04-10,12526.78,12705.90,12447.96,12581.98,3686150000,12581.98
2008-04-09,12574.65,12686.93,12416.53,12527.26,3556670000,12527.26
2008-04-08,12602.66,12664.38,12440.55,12576.44,3602500000,12576.44
2008-04-07,12612.59,12786.83,12550.22,12612.43,3747780000,12612.43
2008-04-04,12626.35,12738.30,12489.40,12609.42,3703100000,12609.42
2008-04-03,12604.69,12734.97,12455.04,12626.03,3920100000,12626.03
2008-04-02,12651.67,12790.28,12488.22,12608.92,4320440000,12608.92
2008-04-01,12266.64,12693.93,12266.64,12654.36,4745120000,12654.36
2008-03-31,12215.92,12384.84,12095.18,12262.89,4188990000,12262.89
2008-03-28,12303.92,12441.67,12164.22,12216.40,3686980000,12216.40
2008-03-27,12421.88,12528.13,12264.76,12302.46,4037930000,12302.46
2008-03-26,12531.79,12531.79,12309.62,12422.86,4055670000,12422.86
2008-03-25,12547.34,12639.82,12397.62,12532.60,4145120000,12532.60
2008-03-24,12361.97,12687.61,12346.17,12548.64,4499000000,12548.64
2008-03-20,12102.43,12434.34,12024.68,12361.32,6145220000,12361.32
2008-03-19,12391.52,12525.19,12077.27,12099.66,5358550000,12099.66
2008-03-18,11975.92,12411.63,11975.92,12392.66,5335630000,12392.66
2008-03-17,11946.45,12119.69,11650.44,11972.25,5683010000,11972.25
2008-03-14,12146.39,12249.86,11781.43,11951.09,5153780000,11951.09
2008-03-13,12096.49,12242.29,11832.88,12145.74,5073360000,12145.74
2008-03-12,12148.61,12360.58,12037.79,12110.24,4414280000,12110.24
2008-03-11,11741.33,12205.98,11741.33,12156.81,5109080000,12156.81
2008-03-10,11893.04,11993.75,11691.47,11740.15,4261240000,11740.15
2008-03-07,12039.09,12131.33,11778.66,11893.69,4565410000,11893.69
2008-03-06,12254.59,12267.86,12010.03,12040.39,4323460000,12040.39
2008-03-05,12204.93,12392.74,12105.36,12254.99,4277710000,12254.99
2008-03-04,12259.14,12291.22,11991.06,12213.80,4757180000,12213.80
2008-03-03,12264.36,12344.71,12101.29,12258.90,4117570000,12258.90
2008-02-29,12579.58,12579.58,12210.30,12266.39,4426730000,12266.39
2008-02-28,12689.28,12713.99,12463.32,12582.18,3938580000,12582.18
2008-02-27,12683.54,12815.59,12527.64,12694.28,3904700000,12694.28
2008-02-26,12569.48,12771.14,12449.08,12684.92,4096060000,12684.92
2008-02-25,12380.77,12612.47,12292.03,12570.22,3866350000,12570.22
2008-02-22,12281.09,12429.05,12116.92,12381.02,3572660000,12381.02
2008-02-21,12426.85,12545.79,12225.36,12284.30,3696660000,12284.30
2008-02-20,12333.31,12489.29,12159.42,12427.26,3870520000,12427.26
2008-02-19,12349.59,12571.11,12276.81,12337.22,3613550000,12337.22
2008-02-15,12376.66,12441.20,12216.68,12348.21,3583300000,12348.21
2008-02-14,12551.51,12611.26,12332.03,12376.98,3644760000,12376.98
2008-02-13,12368.12,12627.76,12354.22,12552.24,3856420000,12552.24
2008-02-12,12241.56,12524.12,12207.90,12373.41,4044640000,12373.41
2008-02-11,12181.89,12332.76,12006.79,12240.01,3593140000,12240.01
2008-02-08,12248.47,12330.97,12058.01,12182.13,3768490000,12182.13
2008-02-07,12196.20,12366.99,12045.00,12247.00,4589160000,12247.00
2008-02-06,12257.25,12436.33,12142.14,12200.10,4008120000,12200.10
2008-02-05,12631.85,12631.85,12234.97,12265.13,4315740000,12265.13
2008-02-04,12743.11,12810.34,12557.61,12635.16,3495780000,12635.16
2008-02-01,12638.17,12841.88,12510.05,12743.19,4650770000,12743.19
2008-01-31,12438.28,12734.74,12197.09,12650.36,4970290000,12650.36
2008-01-30,12480.14,12715.96,12311.55,12442.83,4742760000,12442.83
2008-01-29,12385.19,12604.92,12262.29,12480.30,4232960000,12480.30
2008-01-28,12205.71,12423.81,12061.42,12383.89,4100930000,12383.89
2008-01-25,12391.70,12590.69,12103.61,12207.17,4882250000,12207.17
2008-01-24,12272.69,12522.82,12114.83,12378.61,5735300000,12378.61
2008-01-23,11969.08,12339.10,11530.12,12270.17,3241680000,12270.17
2008-01-22,12092.72,12167.42,11508.74,11971.19,6544690000,11971.19
2008-01-18,12159.94,12441.85,11953.71,12099.30,6004840000,12099.30
2008-01-17,12467.05,12597.85,12089.38,12159.21,5303130000,12159.21
2008-01-16,12476.81,12699.05,12294.48,12466.16,5440620000,12466.16
2008-01-15,12777.50,12777.50,12425.92,12501.11,4601640000,12501.11
2008-01-14,12613.78,12866.10,12596.95,12778.15,3682090000,12778.15
2008-01-11,12850.74,12863.34,12495.91,12606.30,4495840000,12606.30
2008-01-10,12733.11,12931.29,12632.15,12853.09,5170490000,12853.09
2008-01-09,12590.21,12814.97,12431.53,12735.31,5351030000,12735.31
2008-01-08,12820.90,12998.11,12511.03,12589.07,4705390000,12589.07
2008-01-07,12801.15,12984.95,12640.44,12827.49,4221260000,12827.49
2008-01-04,13046.56,13049.65,12740.51,12800.18,4166000000,12800.18
2008-01-03,13044.12,13197.43,12968.44,13056.72,3429500000,13056.72
2008-01-02,13261.82,13338.23,12969.42,13043.96,3452650000,13043.96
2007-12-31,13364.16,13423.91,13197.35,13264.82,2440880000,13264.82
2007-12-28,13361.23,13494.30,13272.14,13365.87,2420510000,13365.87
2007-12-27,13549.17,13551.53,13325.71,13359.61,2365770000,13359.61
2007-12-26,13547.95,13614.53,13440.16,13551.69,2010500000,13551.69
2007-12-24,13487.12,13562.72,13451.35,13550.04,2200000,13550.04
2007-12-21,13241.66,13518.20,13241.66,13450.65,4508590000,13450.65
2007-12-20,13206.46,13354.00,13112.98,13245.64,3526890000,13245.64
2007-12-19,13231.98,13368.79,13097.77,13207.27,3401300000,13207.27
2007-12-18,13168.66,13346.84,13059.32,13232.47,3723690000,13232.47
2007-12-17,13339.20,13378.38,13111.92,13167.20,3569030000,13167.20
2007-12-14,13515.11,13557.54,13284.66,13339.85,3401050000,13339.85
2007-12-13,13473.98,13586.73,13281.00,13517.96,3635170000,13517.96
2007-12-12,13434.80,13778.98,13299.61,13473.90,4482120000,13473.90
2007-12-11,13726.87,13850.92,13374.89,13432.77,4080180000,13432.77
2007-12-10,13623.55,13807.02,13582.50,13727.03,2911760000,13727.03
2007-12-07,13618.27,13744.02,13514.22,13625.58,3177710000,13625.58
2007-12-06,13445.85,13652.49,13362.37,13619.89,3568570000,13619.89
2007-12-05,13244.01,13513.00,13244.01,13444.96,3663660000,13444.96
2007-12-04,13311.24,13395.21,13139.56,13248.73,3343620000,13248.73
2007-12-03,13368.22,13490.24,13207.60,13314.57,3323250000,13314.57
2007-11-30,13314.25,13570.31,13225.32,13371.72,4422200000,13371.72
2007-11-29,13287.91,13399.03,13150.21,13311.73,3524730000,13311.73
2007-11-28,12958.04,13353.51,12958.04,13289.45,4508020000,13289.45
2007-11-27,12744.78,13040.38,12711.98,12958.44,4320720000,12958.44
2007-11-26,12979.99,13104.44,12707.26,12743.44,3706470000,12743.44
2007-11-23,12889.45,12981.56,12796.29,12980.88,1612720000,12980.88
2007-11-21,13006.65,13055.59,12725.39,12799.04,4076230000,12799.04
2007-11-20,12955.92,13179.23,12800.74,13010.14,4875150000,13010.14
2007-11-19,13176.30,13195.48,12871.14,12958.44,4119650000,12958.44
2007-11-16,13109.48,13293.44,12987.22,13176.79,4168870000,13176.79
2007-11-15,13230.68,13333.59,13007.95,13110.05,3941010000,13110.05
2007-11-14,13305.47,13465.20,13159.88,13231.01,4031470000,13231.01
2007-11-13,12975.11,13357.57,12975.11,13307.09,4141310000,13307.09
2007-11-12,13039.16,13238.73,12910.40,12987.55,4192520000,12987.55
2007-11-09,13261.17,13321.81,12920.65,13042.74,4587050000,13042.74
2007-11-08,13299.70,13463.66,13001.93,13266.29,5439720000,13266.29
2007-11-07,13646.72,13646.72,13269.46,13300.02,4353160000,13300.02
2007-11-06,13542.34,13716.55,13460.73,13660.94,3879160000,13660.94
2007-11-05,13592.58,13666.15,13393.67,13543.40,3819330000,13543.40
2007-11-02,13569.90,13708.58,13381.64,13595.10,4285990000,13595.10
2007-11-01,13924.16,13924.16,13522.75,13567.87,4241470000,13567.87
2007-10-31,13792.06,13990.65,13711.59,13930.01,3953070000,13930.01
2007-10-30,13869.04,13930.91,13719.80,13792.47,3212520000,13792.47
2007-10-29,13807.35,13966.18,13748.33,13870.26,3124480000,13870.26
2007-10-26,13675.66,13885.95,13622.01,13806.70,3612120000,13806.70
2007-10-25,13677.85,13819.78,13471.87,13671.92,4183960000,13671.92
2007-10-24,13675.58,13751.50,13423.74,13675.25,4003300000,13675.25
2007-10-23,13568.93,13754.91,13494.95,13676.23,3309120000,13676.23
2007-10-22,13521.62,13636.80,13337.90,13566.97,3471830000,13566.97
2007-10-19,13888.47,13888.47,13478.94,13522.02,4160970000,13522.02
2007-10-18,13887.90,13984.39,13746.22,13888.96,3203210000,13888.96
2007-10-17,13920.66,14075.84,13738.66,13892.54,3638070000,13892.54
2007-10-16,13986.34,14061.37,13810.68,13912.94,3234560000,13912.94
2007-10-15,14092.43,14157.38,13877.82,13984.80,3139290000,13984.80
2007-10-12,14016.34,14168.51,13949.85,14093.08,2788690000,14093.08
2007-10-11,14079.10,14279.96,13917.82,14015.12,3911260000,14015.12
2007-10-10,14165.02,14225.66,13963.26,14078.69,3044760000,14078.69
2007-10-09,14043.73,14198.83,13980.90,14164.53,2932040000,14164.53
2007-10-08,14065.36,14134.05,13747.41,14043.73,2040650000,14043.73
2007-10-05,13969.07,14169.49,13965.05,14066.01,2919030000,14066.01
